,Unnamed: 0,routeCode,From,To,direction,startTime,duration,endTime
0,0,2,Katraj,Shivajinagar,0,6:0,40,6:40
1,1,2,Katraj,Shivajinagar,0,7:40,40,8:20
2,2,2,Katraj,Shivajinagar,0,11:30,40,12:9
3,3,2,Katraj,Shivajinagar,0,14:2,40,14:42
4,4,2,Katraj,Shivajinagar,0,16:28,40,17:8
5,5,2,Katraj,Shivajinagar,0,17:57,40,18:37
6,6,2,Katraj,Shivajinagar,0,20:18,40,20:58
7,7,2,Katraj,Shivajinagar,0,24:0,40,24:40
8,8,2,Shivajinagar,Katraj,1,15:0,40,15:39
9,9,2,Shivajinagar,Katraj,1,18:0,40,18:40
10,10,3,Swargate,PuneStation,0,3:0,40,3:39
11,11,3,Swargate,PuneStation,0,6:0,40,6:40
12,12,3,Swargate,PuneStation,0,7:38,40,8:18
13,13,3,Swargate,PuneStation,0,11:22,40,12:2
14,14,3,Swargate,PuneStation,0,14:0,40,14:39
15,15,3,Swargate,PuneStation,0,16:28,40,17:8
16,16,3,Swargate,PuneStation,0,17:57,40,18:37
17,17,3,Swargate,PuneStation,0,20:11,40,20:51
18,18,3,Swargate,PuneStation,0,24:0,40,24:40
19,19,3,PuneStation,Swargate,1,9:0,40,9:39
20,20,3,PuneStation,Swargate,1,18:0,40,18:40
21,21,3,PuneStation,Swargate,1,21:0,40,21:40
22,22,5,Swargate,PuneStation,0,9:0,25,9:24
23,23,5,Swargate,PuneStation,0,18:0,25,18:25
24,24,5,PuneStation,Swargate,1,9:0,25,9:24
25,25,5,PuneStation,Swargate,1,18:0,25,18:25
26,26,7,Sarasbaug,UruliKanchan,0,9:0,75,10:15
27,27,7,Sarasbaug,UruliKanchan,0,12:0,75,13:15
28,28,7,Sarasbaug,UruliKanchan,0,15:0,75,16:15
29,29,7,Sarasbaug,UruliKanchan,0,17:38,75,18:53
30,30,7,Sarasbaug,UruliKanchan,0,21:0,75,22:15
31,31,7,UruliKanchan,Sarasbaug,1,3:0,75,4:15
32,32,7,UruliKanchan,Sarasbaug,1,6:0,75,7:15
33,33,7,UruliKanchan,Sarasbaug,1,7:38,75,8:53
34,34,7,UruliKanchan,Sarasbaug,1,11:22,75,12:37
35,35,7,UruliKanchan,Sarasbaug,1,14:0,75,15:15
36,36,7,UruliKanchan,Sarasbaug,1,16:28,75,17:43
37,37,7,UruliKanchan,Sarasbaug,1,17:57,75,19:12
38,38,7,UruliKanchan,Sarasbaug,1,20:11,75,21:26
39,39,7,UruliKanchan,Sarasbaug,1,24:0,75,25:15
40,40,8,HadapsarGadital,MhatobachiAlandi,0,6:0,45,6:45
41,41,8,HadapsarGadital,MhatobachiAlandi,0,7:43,45,8:28
42,42,8,HadapsarGadital,MhatobachiAlandi,0,11:34,45,12:19
43,43,8,HadapsarGadital,MhatobachiAlandi,0,14:8,45,14:53
44,44,8,HadapsarGadital,MhatobachiAlandi,0,16:33,45,17:18
45,45,8,HadapsarGadital,MhatobachiAlandi,0,20:22,45,21:7
46,46,8,HadapsarGadital,MhatobachiAlandi,0,24:0,45,24:45
47,47,8,MhatobachiAlandi,HadapsarGadital,1,3:0,45,3:45
48,48,8,MhatobachiAlandi,HadapsarGadital,1,6:0,45,6:45
49,49,8,MhatobachiAlandi,HadapsarGadital,1,7:38,45,8:23
50,50,8,MhatobachiAlandi,HadapsarGadital,1,11:22,45,12:7
51,51,8,MhatobachiAlandi,HadapsarGadital,1,14:0,45,14:45
52,52,8,MhatobachiAlandi,HadapsarGadital,1,16:28,45,17:13
53,53,8,MhatobachiAlandi,HadapsarGadital,1,17:57,45,18:42
54,54,8,MhatobachiAlandi,HadapsarGadital,1,20:11,45,20:56
55,55,8,MhatobachiAlandi,HadapsarGadital,1,24:0,45,24:45
56,56,9,HadapsarGadital,UruliRailwayStation,0,9:0,75,10:15
57,57,9,HadapsarGadital,UruliRailwayStation,0,12:0,75,13:15
58,58,9,HadapsarGadital,UruliRailwayStation,0,15:0,75,16:15
59,59,9,HadapsarGadital,UruliRailwayStation,0,17:11,75,18:26
60,60,9,HadapsarGadital,UruliRailwayStation,0,21:0,75,22:15
61,61,9,UruliRailwayStation,HadapsarGadital,1,15:0,75,16:15
62,62,9,UruliRailwayStation,HadapsarGadital,1,17:43,75,18:58
63,63,9,UruliRailwayStation,HadapsarGadital,1,21:0,75,22:15
64,64,10,Swargate,Keshavnagar,0,3:0,60,4:0
65,65,10,Swargate,Keshavnagar,0,6:0,60,7:0
66,66,10,Swargate,Keshavnagar,0,7:38,60,8:38
67,67,10,Swargate,Keshavnagar,0,11:22,60,12:22
68,68,10,Swargate,Keshavnagar,0,14:0,60,15:0
69,69,10,Swargate,Keshavnagar,0,16:28,60,17:28
70,70,10,Swargate,Keshavnagar,0,17:57,60,18:57
71,71,10,Swargate,Keshavnagar,0,20:11,60,21:11
72,72,10,Swargate,Keshavnagar,0,24:0,60,25:0
73,73,11,Marketyard,Pimplegurav,0,3:0,65,4:4
74,74,11,Marketyard,Pimplegurav,0,6:0,65,7:4
75,75,11,Marketyard,Pimplegurav,0,8:18,65,9:23
76,76,11,Marketyard,Pimplegurav,0,11:48,65,12:53
77,77,11,Marketyard,Pimplegurav,0,13:45,65,14:50
78,78,11,Marketyard,Pimplegurav,0,16:21,65,17:26
79,79,11,Marketyard,Pimplegurav,0,17:43,65,18:48
80,80,11,Marketyard,Pimplegurav,0,19:54,65,20:59
81,81,11,Marketyard,Pimplegurav,0,24:0,65,25:4
82,82,11,Pimplegurav,Marketyard,1,8:48,65,9:53
83,83,11,Pimplegurav,Marketyard,1,12:0,65,13:5
84,84,11,Pimplegurav,Marketyard,1,14:0,65,15:5
85,85,11,Pimplegurav,Marketyard,1,16:30,65,17:34
86,86,11,Pimplegurav,Marketyard,1,18:0,65,19:4
87,87,11,Pimplegurav,Marketyard,1,20:11,65,21:16
88,88,11,Pimplegurav,Marketyard,1,24:0,65,25:4
89,89,12,UpperDepot,BhaktiShakti,0,12:0,85,13:24
90,90,12,UpperDepot,BhaktiShakti,0,15:0,85,16:25
91,91,12,UpperDepot,BhaktiShakti,0,17:38,85,19:3
92,92,12,UpperDepot,BhaktiShakti,0,21:0,85,22:25
93,93,12,BhaktiShakti,UpperDepot,1,6:0,85,7:25
94,94,12,BhaktiShakti,UpperDepot,1,9:0,85,10:24
95,95,12,BhaktiShakti,UpperDepot,1,11:34,85,12:59
96,96,12,BhaktiShakti,UpperDepot,1,13:41,85,15:6
97,97,12,BhaktiShakti,UpperDepot,1,16:25,85,17:50
98,98,12,BhaktiShakti,UpperDepot,1,17:51,85,19:16
99,99,12,BhaktiShakti,UpperDepot,1,20:18,85,21:43
100,100,12,BhaktiShakti,UpperDepot,1,24:0,85,25:25
101,101,13,UpperDepot,Shivajinagar,0,9:0,45,9:45
102,102,13,UpperDepot,Shivajinagar,0,12:0,45,12:45
103,103,13,UpperDepot,Shivajinagar,0,14:30,45,15:15
104,104,13,UpperDepot,Shivajinagar,0,16:52,45,17:37
105,105,13,UpperDepot,Shivajinagar,0,21:0,45,21:45
106,106,13,UpperDepot,Shivajinagar,0,24:0,45,24:45
107,107,13,Shivajinagar,UpperDepot,1,9:0,45,9:45
108,108,13,Shivajinagar,UpperDepot,1,12:0,45,12:45
109,109,13,Shivajinagar,UpperDepot,1,14:18,45,15:3
110,110,13,Shivajinagar,UpperDepot,1,16:45,45,17:30
111,111,13,Shivajinagar,UpperDepot,1,20:43,45,21:28
112,112,13,Shivajinagar,UpperDepot,1,24:0,45,24:45
113,113,17,Shaniwarwada,Narhegaon,0,9:0,65,10:5
114,114,17,Shaniwarwada,Narhegaon,0,15:0,65,16:4
115,115,17,Shaniwarwada,Narhegaon,0,18:0,65,19:4
116,116,17,Shaniwarwada,Narhegaon,0,21:0,65,22:4
117,117,17,Narhegaon,Shaniwarwada,1,8:43,65,9:48
118,118,17,Narhegaon,Shaniwarwada,1,12:0,65,13:5
119,119,17,Narhegaon,Shaniwarwada,1,15:0,65,16:4
120,120,17,Narhegaon,Shaniwarwada,1,17:18,65,18:23
121,121,17,Narhegaon,Shaniwarwada,1,21:0,65,22:4
122,122,18,Swargate,BhansaliComplex,0,3:0,30,3:30
123,123,18,Swargate,BhansaliComplex,0,6:0,30,6:30
124,124,18,Swargate,BhansaliComplex,0,8:54,30,9:24
125,125,18,Swargate,BhansaliComplex,0,11:25,30,11:55
126,126,18,Swargate,BhansaliComplex,0,13:39,30,14:9
127,127,18,Swargate,BhansaliComplex,0,16:21,30,16:51
128,128,18,Swargate,BhansaliComplex,0,17:43,30,18:13
129,129,18,Swargate,BhansaliComplex,0,19:52,30,20:22
130,130,18,Swargate,BhansaliComplex,0,24:0,30,24:30
131,131,18,BhansaliComplex,Swargate,1,15:0,30,15:30
132,132,18,BhansaliComplex,Swargate,1,18:0,30,18:30
133,133,19,KondhwaHospital,Shivajinagar,0,9:0,60,10:0
134,134,19,KondhwaHospital,Shivajinagar,0,12:0,60,13:0
135,135,19,KondhwaHospital,Shivajinagar,0,14:15,60,15:15
136,136,19,KondhwaHospital,Shivajinagar,0,16:45,60,17:45
137,137,19,KondhwaHospital,Shivajinagar,0,21:0,60,22:0
138,138,19,KondhwaHospital,Shivajinagar,0,24:0,60,25:0
139,139,19,Shivajinagar,KondhwaHospital,1,9:0,60,10:0
140,140,19,Shivajinagar,KondhwaHospital,1,12:0,60,13:0
141,141,19,Shivajinagar,KondhwaHospital,1,14:34,60,15:34
142,142,19,Shivajinagar,KondhwaHospital,1,17:0,60,18:0
143,143,19,Shivajinagar,KondhwaHospital,1,21:0,60,22:0
144,144,20,Sahkarnagar,PuneStation,0,3:0,60,4:0
145,145,20,Sahkarnagar,PuneStation,0,6:0,60,7:0
146,146,20,Sahkarnagar,PuneStation,0,7:38,60,8:38
147,147,20,Sahkarnagar,PuneStation,0,11:22,60,12:22
148,148,20,Sahkarnagar,PuneStation,0,14:0,60,15:0
149,149,20,Sahkarnagar,PuneStation,0,16:28,60,17:28
150,150,20,Sahkarnagar,PuneStation,0,17:57,60,18:57
151,151,20,Sahkarnagar,PuneStation,0,20:11,60,21:11
152,152,20,Sahkarnagar,PuneStation,0,24:0,60,25:0
153,153,20,PuneStation,Sahkarnagar,1,8:38,60,9:38
154,154,20,PuneStation,Sahkarnagar,1,12:0,60,13:0
155,155,20,PuneStation,Sahkarnagar,1,15:0,60,16:0
156,156,20,PuneStation,Sahkarnagar,1,17:15,60,18:15
157,157,20,PuneStation,Sahkarnagar,1,21:0,60,22:0
158,158,21,Swargate,VasantdadaPutalaSangvi,0,9:0,60,10:0
159,159,21,Swargate,VasantdadaPutalaSangvi,0,18:0,60,19:0
160,160,21,VasantdadaPutalaSangvi,Swargate,1,9:0,60,10:0
161,161,21,VasantdadaPutalaSangvi,Swargate,1,18:0,60,19:0
162,162,22,KhandobaMandir,Shivajinagar,0,3:0,60,4:0
163,163,22,KhandobaMandir,Shivajinagar,0,6:0,60,7:0
164,164,22,KhandobaMandir,Shivajinagar,0,7:38,60,8:38
165,165,22,KhandobaMandir,Shivajinagar,0,11:22,60,12:22
166,166,22,KhandobaMandir,Shivajinagar,0,14:0,60,15:0
167,167,22,KhandobaMandir,Shivajinagar,0,16:28,60,17:28
168,168,22,KhandobaMandir,Shivajinagar,0,17:57,60,18:57
169,169,22,KhandobaMandir,Shivajinagar,0,20:11,60,21:11
170,170,22,KhandobaMandir,Shivajinagar,0,24:0,60,25:0
171,171,22,Shivajinagar,KhandobaMandir,1,3:0,60,4:0
172,172,22,Shivajinagar,KhandobaMandir,1,6:0,60,7:0
173,173,22,Shivajinagar,KhandobaMandir,1,7:38,60,8:38
174,174,22,Shivajinagar,KhandobaMandir,1,11:22,60,12:22
175,175,22,Shivajinagar,KhandobaMandir,1,14:0,60,15:0
176,176,22,Shivajinagar,KhandobaMandir,1,16:28,60,17:28
177,177,22,Shivajinagar,KhandobaMandir,1,17:57,60,18:57
178,178,22,Shivajinagar,KhandobaMandir,1,20:11,60,21:11
179,179,22,Shivajinagar,KhandobaMandir,1,24:0,60,25:0
180,180,23,UpperDepot,PuneStation,0,9:0,50,9:50
181,181,23,UpperDepot,PuneStation,0,18:0,50,18:49
182,182,23,PuneStation,UpperDepot,1,9:0,50,9:50
183,183,23,PuneStation,UpperDepot,1,18:0,50,18:49
184,184,24,Katraj,MaharashtraHousingBoardSamtanagar,0,9:0,65,10:5
185,185,24,Katraj,MaharashtraHousingBoardSamtanagar,0,18:0,65,19:4
186,186,24,MaharashtraHousingBoardSamtanagar,Katraj,1,9:0,65,10:5
187,187,24,MaharashtraHousingBoardSamtanagar,Katraj,1,18:0,65,19:4
188,188,26,Dhankawadi,Shivajinagar,0,3:0,55,3:54
189,189,26,Dhankawadi,Shivajinagar,0,6:0,55,6:55
190,190,26,Dhankawadi,Shivajinagar,0,7:38,55,8:33
191,191,26,Dhankawadi,Shivajinagar,0,11:22,55,12:17
192,192,26,Dhankawadi,Shivajinagar,0,14:0,55,14:54
193,193,26,Dhankawadi,Shivajinagar,0,16:28,55,17:23
194,194,26,Dhankawadi,Shivajinagar,0,17:57,55,18:52
195,195,26,Dhankawadi,Shivajinagar,0,20:11,55,21:6
196,196,26,Dhankawadi,Shivajinagar,0,24:0,55,24:55
197,197,26,Shivajinagar,Dhankawadi,1,9:0,55,9:54
198,198,26,Shivajinagar,Dhankawadi,1,15:0,55,15:54
199,199,26,Shivajinagar,Dhankawadi,1,18:0,55,18:55
200,200,26,Shivajinagar,Dhankawadi,1,21:0,55,21:55
201,201,27,BharatiVidyapeeth,Shivajinagar,0,9:0,50,9:50
202,202,27,BharatiVidyapeeth,Shivajinagar,0,12:0,50,12:50
203,203,27,BharatiVidyapeeth,Shivajinagar,0,14:8,50,14:58
204,204,27,BharatiVidyapeeth,Shivajinagar,0,16:34,50,17:24
205,205,27,BharatiVidyapeeth,Shivajinagar,0,20:25,50,21:15
206,206,27,BharatiVidyapeeth,Shivajinagar,0,24:0,50,24:49
207,207,27,Shivajinagar,BharatiVidyapeeth,1,9:0,50,9:50
208,208,27,Shivajinagar,BharatiVidyapeeth,1,12:0,50,12:50
209,209,27,Shivajinagar,BharatiVidyapeeth,1,15:0,50,15:50
210,210,27,Shivajinagar,BharatiVidyapeeth,1,16:52,50,17:42
211,211,27,Shivajinagar,BharatiVidyapeeth,1,21:0,50,21:49
212,212,28,Katraj,Shivajinagar,0,15:0,55,15:54
213,213,28,Katraj,Shivajinagar,0,18:0,55,18:55
214,214,28,Katraj,Shivajinagar,0,21:0,55,21:55
215,215,28,Shivajinagar,Katraj,1,9:0,55,9:54
216,216,28,Shivajinagar,Katraj,1,12:0,55,12:54
217,217,28,Shivajinagar,Katraj,1,15:0,55,15:54
218,218,28,Shivajinagar,Katraj,1,17:0,55,17:55
219,219,28,Shivajinagar,Katraj,1,21:0,55,21:55
220,220,30,Marketyard,GhotawadePhata,0,9:0,85,10:24
221,221,30,Marketyard,GhotawadePhata,0,12:0,85,13:24
222,222,30,Marketyard,GhotawadePhata,0,14:30,85,15:54
223,223,30,Marketyard,GhotawadePhata,0,16:52,85,18:17
224,224,30,Marketyard,GhotawadePhata,0,21:0,85,22:25
225,225,30,Marketyard,GhotawadePhata,0,24:0,85,25:25
226,226,30,GhotawadePhata,Marketyard,1,15:0,85,16:25
227,227,30,GhotawadePhata,Marketyard,1,18:0,85,19:25
228,228,30,GhotawadePhata,Marketyard,1,21:0,85,22:25
229,229,31,TaljaiPathar,PuneStation,0,9:0,55,9:54
230,230,31,TaljaiPathar,PuneStation,0,12:0,55,12:54
231,231,31,TaljaiPathar,PuneStation,0,15:0,55,15:54
232,232,31,TaljaiPathar,PuneStation,0,17:30,55,18:25
233,233,31,TaljaiPathar,PuneStation,0,21:0,55,21:55
234,234,31,PuneStation,TaljaiPathar,1,8:38,55,9:33
235,235,31,PuneStation,TaljaiPathar,1,12:0,55,12:54
236,236,31,PuneStation,TaljaiPathar,1,15:0,55,15:54
237,237,31,PuneStation,TaljaiPathar,1,17:15,55,18:10
238,238,31,PuneStation,TaljaiPathar,1,21:0,55,21:55
239,239,32,BharatiVidyapeeth,Alandi,0,9:0,120,11:0
240,240,32,BharatiVidyapeeth,Alandi,0,18:0,120,20:0
241,241,32,Alandi,BharatiVidyapeeth,1,9:0,120,11:0
242,242,32,Alandi,BharatiVidyapeeth,1,15:0,120,17:0
243,243,32,Alandi,BharatiVidyapeeth,1,18:0,120,20:0
244,244,32,Alandi,BharatiVidyapeeth,1,21:0,120,23:0
245,245,33,TaljaiPathar,NaTaWadi,0,9:0,50,9:50
246,246,33,TaljaiPathar,NaTaWadi,0,12:0,50,12:50
247,247,33,TaljaiPathar,NaTaWadi,0,15:0,50,15:50
248,248,33,TaljaiPathar,NaTaWadi,0,17:54,50,18:44
249,249,33,TaljaiPathar,NaTaWadi,0,21:0,50,21:49
250,250,33,NaTaWadi,TaljaiPathar,1,3:0,50,3:50
251,251,33,NaTaWadi,TaljaiPathar,1,6:0,50,6:49
252,252,33,NaTaWadi,TaljaiPathar,1,7:38,50,8:28
253,253,33,NaTaWadi,TaljaiPathar,1,11:22,50,12:12
254,254,33,NaTaWadi,TaljaiPathar,1,14:0,50,14:50
255,255,33,NaTaWadi,TaljaiPathar,1,16:28,50,17:18
256,256,33,NaTaWadi,TaljaiPathar,1,17:57,50,18:47
257,257,33,NaTaWadi,TaljaiPathar,1,20:11,50,21:1
258,258,33,NaTaWadi,TaljaiPathar,1,24:0,50,24:49
259,259,37,NaTaWadi,Sahkarnagar,0,9:0,40,9:39
260,260,37,NaTaWadi,Sahkarnagar,0,18:0,40,18:40
261,261,37,Sahkarnagar,NaTaWadi,1,9:0,40,9:39
262,262,37,Sahkarnagar,NaTaWadi,1,18:0,40,18:40
263,263,38,Dhankawadi,NaTaWadi,0,9:0,55,9:54
264,264,38,Dhankawadi,NaTaWadi,0,15:0,55,15:54
265,265,38,Dhankawadi,NaTaWadi,0,18:0,55,18:55
266,266,38,Dhankawadi,NaTaWadi,0,21:0,55,21:55
267,267,38,NaTaWadi,Dhankawadi,1,9:0,55,9:54
268,268,38,NaTaWadi,Dhankawadi,1,15:0,55,15:54
269,269,38,NaTaWadi,Dhankawadi,1,18:0,55,18:55
270,270,38,NaTaWadi,Dhankawadi,1,21:0,55,21:55
271,271,39,Dhankawadi,PuneStation,0,8:5,50,8:55
272,272,39,Dhankawadi,PuneStation,0,12:0,50,12:50
273,273,39,Dhankawadi,PuneStation,0,14:43,50,15:33
274,274,39,Dhankawadi,PuneStation,0,16:50,50,17:40
275,275,39,Dhankawadi,PuneStation,0,21:0,50,21:49
276,276,39,PuneStation,Dhankawadi,1,9:0,50,9:50
277,277,39,PuneStation,Dhankawadi,1,12:0,50,12:50
278,278,39,PuneStation,Dhankawadi,1,15:0,50,15:50
279,279,39,PuneStation,Dhankawadi,1,17:54,50,18:44
280,280,39,PuneStation,Dhankawadi,1,21:0,50,21:49
281,281,40,SaketSociety,Mandai,0,18:0,30,18:30
282,282,40,Mandai,SaketSociety,1,18:0,30,18:30
283,283,41,UpperDepot,Sangvi,0,15:0,90,16:30
284,284,41,UpperDepot,Sangvi,0,18:0,90,19:30
285,285,41,UpperDepot,Sangvi,0,21:0,90,22:30
286,286,41,Sangvi,UpperDepot,1,9:0,90,10:30
287,287,41,Sangvi,UpperDepot,1,12:0,90,13:30
288,288,41,Sangvi,UpperDepot,1,14:43,90,16:13
289,289,41,Sangvi,UpperDepot,1,16:54,90,18:24
290,290,41,Sangvi,UpperDepot,1,21:0,90,22:30
291,291,42,Katraj,BhaktiShakti,0,9:0,105,10:45
292,292,42,Katraj,BhaktiShakti,0,18:0,105,19:45
293,293,42,BhaktiShakti,Katraj,1,9:0,105,10:45
294,294,42,BhaktiShakti,Katraj,1,18:0,105,19:45
295,295,43,Katraj,BhaktiShakti,0,9:0,75,10:15
296,296,43,Katraj,BhaktiShakti,0,12:0,75,13:15
297,297,43,Katraj,BhaktiShakti,0,15:0,75,16:15
298,298,43,Katraj,BhaktiShakti,0,17:25,75,18:40
299,299,43,Katraj,BhaktiShakti,0,21:0,75,22:15
300,300,43,BhaktiShakti,Katraj,1,15:0,75,16:15
301,301,43,BhaktiShakti,Katraj,1,18:0,75,19:15
302,302,43,BhaktiShakti,Katraj,1,21:0,75,22:15
303,303,46,UpperDepot,Lohgaon,0,9:0,75,10:15
304,304,46,UpperDepot,Lohgaon,0,12:0,75,13:15
305,305,46,UpperDepot,Lohgaon,0,15:0,75,16:15
306,306,46,UpperDepot,Lohgaon,0,17:48,75,19:3
307,307,46,UpperDepot,Lohgaon,0,21:0,75,22:15
308,308,46,Lohgaon,UpperDepot,1,9:0,75,10:15
309,309,46,Lohgaon,UpperDepot,1,18:0,75,19:15
310,310,47,Shaniwarwada,Sanaswadi,0,9:0,65,10:5
311,311,47,Shaniwarwada,Sanaswadi,0,12:0,65,13:5
312,312,47,Shaniwarwada,Sanaswadi,0,14:43,65,15:48
313,313,47,Shaniwarwada,Sanaswadi,0,16:52,65,17:57
314,314,47,Shaniwarwada,Sanaswadi,0,21:0,65,22:4
315,315,47,Shaniwarwada,Sanaswadi,0,24:0,65,25:4
316,316,47,Sanaswadi,Shaniwarwada,1,9:0,65,10:5
317,317,47,Sanaswadi,Shaniwarwada,1,12:0,65,13:5
318,318,47,Sanaswadi,Shaniwarwada,1,14:43,65,15:48
319,319,47,Sanaswadi,Shaniwarwada,1,16:52,65,17:57
320,320,47,Sanaswadi,Shaniwarwada,1,21:0,65,22:4
321,321,47,Sanaswadi,Shaniwarwada,1,24:0,65,25:4
322,322,48,PuneStation,VenutaiChavanCollege,0,15:0,60,16:0
323,323,48,PuneStation,VenutaiChavanCollege,0,18:0,60,19:0
324,324,48,VenutaiChavanCollege,PuneStation,1,15:0,60,16:0
325,325,48,VenutaiChavanCollege,PuneStation,1,18:0,60,19:0
326,326,49,PuneStation,Khanapur,0,9:0,80,10:20
327,327,49,PuneStation,Khanapur,0,12:0,80,13:20
328,328,49,PuneStation,Khanapur,0,15:0,80,16:19
329,329,49,PuneStation,Khanapur,0,17:54,80,19:14
330,330,49,PuneStation,Khanapur,0,21:0,80,22:19
331,331,50,Shaniwarwada,SinhgadPaytha,0,3:0,80,4:19
332,332,50,Shaniwarwada,SinhgadPaytha,0,6:0,80,7:19
333,333,50,Shaniwarwada,SinhgadPaytha,0,7:38,80,8:58
334,334,50,Shaniwarwada,SinhgadPaytha,0,11:22,80,12:42
335,335,50,Shaniwarwada,SinhgadPaytha,0,14:0,80,15:20
336,336,50,Shaniwarwada,SinhgadPaytha,0,16:28,80,17:48
337,337,50,Shaniwarwada,SinhgadPaytha,0,17:57,80,19:17
338,338,50,Shaniwarwada,SinhgadPaytha,0,20:11,80,21:31
339,339,50,Shaniwarwada,SinhgadPaytha,0,24:0,80,25:19
340,340,50,SinhgadPaytha,ShaniwarwadaStand,1,9:0,80,10:20
341,341,50,SinhgadPaytha,ShaniwarwadaStand,1,18:0,80,19:19
342,342,51,Shivajinagar,Dhayarigaon,0,9:0,50,9:50
343,343,51,Shivajinagar,Dhayarigaon,0,15:0,50,15:50
344,344,51,Shivajinagar,Dhayarigaon,0,17:34,50,18:24
345,345,51,Shivajinagar,Dhayarigaon,0,21:0,50,21:49
346,346,51,Dhayarigaon,Shivajinagar,1,15:0,50,15:50
347,347,51,Dhayarigaon,Shivajinagar,1,18:0,50,18:49
348,348,52,Swargate,Khanapur,0,9:0,80,10:20
349,349,52,Swargate,Khanapur,0,12:0,80,13:20
350,350,52,Swargate,Khanapur,0,15:0,80,16:19
351,351,52,Swargate,Khanapur,0,18:0,80,19:19
352,352,52,Swargate,Khanapur,0,21:0,80,22:19
353,353,52,Khanapur,Swargate,1,8:43,80,10:3
354,354,52,Khanapur,Swargate,1,12:0,80,13:20
355,355,52,Khanapur,Swargate,1,15:0,80,16:19
356,356,52,Khanapur,Swargate,1,17:22,80,18:42
357,357,52,Khanapur,Swargate,1,21:0,80,22:19
358,358,53,Shivajinagar,DSKVishwa,0,3:0,65,4:4
359,359,53,Shivajinagar,DSKVishwa,0,6:0,65,7:4
360,360,53,Shivajinagar,DSKVishwa,0,7:38,65,8:43
361,361,53,Shivajinagar,DSKVishwa,0,11:22,65,12:27
362,362,53,Shivajinagar,DSKVishwa,0,14:0,65,15:5
363,363,53,Shivajinagar,DSKVishwa,0,16:28,65,17:33
364,364,53,Shivajinagar,DSKVishwa,0,17:57,65,19:2
365,365,53,Shivajinagar,DSKVishwa,0,20:11,65,21:16
366,366,53,Shivajinagar,DSKVishwa,0,24:0,65,25:4
367,367,53,DSKVishwa,Shivajinagar,1,9:0,65,10:5
368,368,53,DSKVishwa,Shivajinagar,1,12:0,65,13:5
369,369,53,DSKVishwa,Shivajinagar,1,15:0,65,16:4
370,370,53,DSKVishwa,Shivajinagar,1,17:54,65,18:59
371,371,53,DSKVishwa,Shivajinagar,1,21:0,65,22:4
372,372,54,NaTaWadi,VenutaiChavanCollege,0,9:0,60,10:0
373,373,54,NaTaWadi,VenutaiChavanCollege,0,12:0,60,13:0
374,374,54,NaTaWadi,VenutaiChavanCollege,0,15:0,60,16:0
375,375,54,NaTaWadi,VenutaiChavanCollege,0,18:0,60,19:0
376,376,54,NaTaWadi,VenutaiChavanCollege,0,21:0,60,22:0
377,377,54,VenutaiChavanCollege,NaTaWadi,1,9:0,60,10:0
378,378,54,VenutaiChavanCollege,NaTaWadi,1,18:0,60,19:0
379,379,55,Suncity,Mandai,0,3:0,40,3:39
380,380,55,Suncity,Mandai,0,6:0,40,6:40
381,381,55,Suncity,Mandai,0,7:38,40,8:18
382,382,55,Suncity,Mandai,0,11:22,40,12:2
383,383,55,Suncity,Mandai,0,14:0,40,14:39
384,384,55,Suncity,Mandai,0,16:28,40,17:8
385,385,55,Suncity,Mandai,0,17:57,40,18:37
386,386,55,Suncity,Mandai,0,20:11,40,20:51
387,387,55,Suncity,Mandai,0,24:0,40,24:40
388,388,55,Mandai,Suncity,1,7:52,40,8:32
389,389,55,Mandai,Suncity,1,12:0,40,12:39
390,390,55,Mandai,Suncity,1,14:30,40,15:9
391,391,55,Mandai,Suncity,1,16:40,40,17:19
392,392,55,Mandai,Suncity,1,20:48,40,21:28
393,393,55,Mandai,Suncity,1,24:0,40,24:40
394,394,56,VadgaonBk,MandaiStand,0,3:0,45,3:45
395,395,56,VadgaonBk,MandaiStand,0,6:0,45,6:45
396,396,56,VadgaonBk,MandaiStand,0,7:57,45,8:42
397,397,56,VadgaonBk,MandaiStand,0,11:22,45,12:7
398,398,56,VadgaonBk,MandaiStand,0,13:43,45,14:28
399,399,56,VadgaonBk,MandaiStand,0,16:21,45,17:6
400,400,56,VadgaonBk,MandaiStand,0,17:43,45,18:28
401,401,56,VadgaonBk,MandaiStand,0,20:25,45,21:10
402,402,56,VadgaonBk,MandaiStand,0,24:0,45,24:45
403,403,56,MandaiStand,VadgaonBk,1,8:25,45,9:10
404,404,56,MandaiStand,VadgaonBk,1,12:0,45,12:45
405,405,56,MandaiStand,VadgaonBk,1,14:5,45,14:50
406,406,56,MandaiStand,VadgaonBk,1,16:34,45,17:19
407,407,56,MandaiStand,VadgaonBk,1,21:0,45,21:45
408,408,56,MandaiStand,VadgaonBk,1,24:0,45,24:45
409,409,57,PuneStation,VadgaonBk,0,3:0,55,3:54
410,410,57,PuneStation,VadgaonBk,0,6:0,55,6:55
411,411,57,PuneStation,VadgaonBk,0,7:38,55,8:33
412,412,57,PuneStation,VadgaonBk,0,11:22,55,12:17
413,413,57,PuneStation,VadgaonBk,0,14:0,55,14:54
414,414,57,PuneStation,VadgaonBk,0,16:28,55,17:23
415,415,57,PuneStation,VadgaonBk,0,17:57,55,18:52
416,416,57,PuneStation,VadgaonBk,0,20:11,55,21:6
